path,label,class_id,split,group_id,payload_id,source,capture_kind,surface_branch,deformation,is_exact_app_crop,licence,source_path,source_sha256,crop_sha256,crop_width,crop_height,detector_scale
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20191230_010753.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20191230_010753.jpg,9034b7102dea67443f49529d52cdf585b3388acc3d200677e8e386c49f416a37,9ef992f10e21bb42e38dcfbf1fe545601a8b28dc917c19014f73b5b761723aa3,1938,1938,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20191230_010756.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20191230_010756.jpg,ffaccfc68c7790d76855d19c3c74f5670166176fddd80442a23f1217526eca60,324369cba5b686b577e05102d120e68d988e2098d36a2864441477ab81d8056a,1999,1999,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192803.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192803.jpg,4c7be84fc7b6fe3e81b89efd36c9cdaa32c90c377132ea8d8416c4ee169d9e90,321751f8f04a276a4d4d0b030ba8fc425b0b0fa239674a2fbee958d232490d63,2022,2022,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192805.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192805.jpg,8d9d9a0bea82e89f50543875212bf3f465a25a130502357b5eadcc218c7862cf,d0ba814cd432ec0696eb633d4164f080bb5297235cab4d0116fc32def1c2287b,1515,1515,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192808.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192808.jpg,3c07a2cc688f33d5428a9e1bfa030293d7ab99a950b20a18d349caea552a7beb,1095499cd28b58ec734057fc5777c5d938970823319121ba6c0e41af090b98bf,1438,1438,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192810.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192810.jpg,5d071b46c163bddf5b5b3ddfed67cf4d030b371615325f9b551e6669f1a3b991,d1c85c74b8b3581e7781fe94998051565e602afbaa4bcb22fbe8c7e8505ce363,1457,1457,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192813.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192813.jpg,0e8a57ba614d06b9c3a62157fc1e39a77df911f393d57ae03aa4969c70022809,4e53e53f41f2d604f59cde81c89c8940465ae6d9266b49e731d939be5b186024,2039,2039,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192816.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192816.jpg,761ae424075c27f659f8c7264a473eaaf11c6f049f82891eb31d7f93599e2e0f,7b959c670b3c9862706074cb62bd2bb8c4927025e4d22f03ac4be090c9660f00,1124,1124,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192818.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192818.jpg,b9961fa211c7021f558c60dd8f4c18062fe94a0a7a59480e6ed52fc7efec77aa,ea440821160162ec7434fc3a6c78219d42a8a986d8180b33c2e5c053a187b8eb,880,880,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_192821.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_192821.jpg,d12dc3acc4dc921aa6c668ad92d90af8d5cc0b81ccfb4d6805edad467c941805,c8ad03f90a548d1f2f7a73ec8f4f64274fb0cb0b0eb17850cb7945101a15674a,1458,1458,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194743.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194743.jpg,0c07d0527984ebe7a186bd98509885bf540ff81c86d5d7fa9d6bded708e621fc,7bffea11bba27bf389fb153b516335fdf3d2cb8cc80b512daec0c58b4193bdc8,1831,1831,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194746.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194746.jpg,b1a941885b86305a83531c17e4eedb3af929063a94ad0b41da35284cc3b33c6d,c5d71c8681472eaf64e087081a4cfdf3830640a127d8d361a143b0ca177ba9c9,1355,1355,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194749.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194749.jpg,193712d89c261d4bd2ac807c4f51c181eebec104d5ed5944daab0f322714f0bd,d0154de29d9ad034254c4540e424a734b61c608796d81256657cfe4b8ec2c514,1787,1787,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194755.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194755.jpg,0f095a08f2d1647e7fbed1f42651056e391ced4136f80fed7546026666a1e453,896dc2c4ba625ff158fb1d1ac6141dff414760936c4f136deb80bda1d627f255,2128,2128,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194811.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194811.jpg,25604ae6edf2eeabfba07fd8fd32879f935b6d5784957a67b115fcbaa0485bfb,b38d9c48297388145781b9faebccf173062ddf0454d4b0559d9a5ef104223985,1134,1134,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194815.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194815.jpg,7a4fa97c12192d330db1718c0a7b657d9a8c7668db7629fe3bb24908226e820b,d7d7899cabaa63c273c2739a042359d455c7b143b4677b1013ca959f9f11bf72,1079,1079,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_194817.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_194817.jpg,5e7f271a76db19676aa949068d30f6e1bf156043f5d35e8d877f21efe31b30e0,065e77354893451698d6a6145acf44b67b42967762d7bab3f5ed865c10faeefa,1278,1278,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/flat/IMG_20200615_211035.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,flat,perspective,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/flat/images/IMG_20200615_211035.jpg,f9a496d8d6a362f81cee1ff770e4b0231880e721ebadbc7ca656f77c285fd2a0,8299867883542ba9d5b0028f3d0e053ad22dd3df048057eb08f84fc243cf6eaa,1120,1120,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20191229_201332.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20191229_201332.jpg,ce22b4235579f72dc54a4d101946ee144f9d4ed5f91b822a93a44d454e15c779,430e14f1e9013126e58930755ba47031fbb783c3833a141c024b2faf4bd50ff8,1256,1256,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20191229_204412.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20191229_204412.jpg,4f34dc28888fcd2ddca117f5bb766d845c3b6563fa8bc42d6323aaa45bfa9e40,b18699f5ab7221835b627991a5c3977c64671f0450a5f88f9b27d48f2c3ede83,1596,1596,0.2777777777777778
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20191229_213137.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20191229_213137.jpg,59c5a72b9d2cf50422aeceace9855491b28ff6e62b7a56455c6b117dfe5883ee,f931511c01916538fee4b270c006981199432c3a36deb248054943f939238112,1528,1528,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20191229_213214.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20191229_213214.jpg,71cae0f8b24216fa4330436a7dcb0803585a94462221f679953847044302aa5c,f41f415f360d33c5469c929f8a56c416a390131556eacab6c53d249f4f19372c,1979,1979,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20191229_213313.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20191229_213313.jpg,42460d98fdf79027e591efa12eed598a15e70e94bd713eedbbb3f2649fb6648e,917836e5d428492742dd72c8130adcfff79614a0e7dce1dcadae2c08275fe72c,2782,2782,0.2777777777777778
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192745.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192745.jpg,9326a219cd351cf233252683edfdda2e403241616a5b0339c69940c63171b56e,592e2123e6b0e7dbf66a96ef93991eedd5dabe3a80b48d471954b45bae1ef9d3,1558,1558,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192752.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192752.jpg,27fea4af991703c1ad23702450f664b8c7d13bb6b853b6705d050ee236af5303,e3f4b12a040bbaa78c32db07dc552e24a6044ece32e1989bc32565c7701f99b8,1650,1650,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192759.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192759.jpg,ea779c227224519c2cab3da094411db9c9f3d850161b6f39b990f44ea941a635,99b925a93c137885f754834f792541f6ab7679c6f0e9c7a939761d4c658c4d54,1169,1169,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192806.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192806.jpg,b7a5574199d7d2f3f5c9bfb7b534b02ce7bc6d580582f146a6eeab53f79f9af2,42e8b0e388341d55cec137b3ec1d173fa2ac5496e1d76563a5964a6d32123651,1164,1164,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192810.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192810.jpg,56da46091245a35c3e1c1ba56b37886b740b90d3419b585e105ff7767625555d,e56443dd45b7c8b38618775a0e45fac628fe1479a393fc1533468cb9dcefd97f,1201,1201,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192846.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192846.jpg,0695ad34dc6c9b2232aed2a1e46bece768c7f68ea715aad623fa30c44d8550a4,fc40ba5eb65f8fd6a137b4512b07659958fd365865695da6dadbdcca9c01aaee,1391,1391,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_192849.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,cylindric,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_192849.jpg,b19eb333bdbd35b7ed2c39d438af5747de1bcd398df87e92b63f0a5b2ad84ff6,e3382eb7b687d82f92233c934e9198700d9b68b355ea8c0406b3364d1fda31dc,1113,1113,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_213812.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_213812.jpg,17f9a851f7bd9d0f159e4f6f400afd50ccab189d5d58d24ee2aa078dd1e285ad,b427f9b56291c8b74ac2c898244d48f654c31f736f73b9d923440a82ba910421,1328,1328,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_213816.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_213816.jpg,c75793d4cf442057cb6dde8949e679f00e5993c06b1a66fe80a9b803ef1a1afc,e3b7244c754451d7f397cda7e3301e75539cddeb19583173a3a68aa02d5b5404,1305,1305,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200523_213821.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200523_213821.jpg,1db53800553593bedbd0a91b2cd72974137228601698fe1711bb795d66270717,877fb620487664a91a323c8a98ac17444ff1e7b7bd6a2448cc3ab5df89a564a4,1881,1881,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_105914.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_105914.jpg,1b4e3730c60cd683abf0d41eb1e769031f2244186c6d6ea005271c6677e30181,e4b4c82c8c4f1815e673c1e3d6b2da8cbb23a4aecb0dfb25840f08d20d0bbb59,1056,1056,0.32
ml_training/datasets/structural/processed/qr_surfaces/clean/random/IMG_20200524_105927.png,clean,0,auxiliary_train_only,qr_surfaces:241600de6afd1f88dfcca671bdab39ec6b3856fc3f8199b6b7f0bde65be00f6a,1,qr_codes_in_surfaces,external_real_camera,random,surface,False,CC-BY-4.0,ml_training/datasets/structural/raw/qr_surfaces/random/images/IMG_20200524_105927.jpg,2b18e3b5aeedef32fb9548de8a653b94f844bb32b233896f7e7948c9e86eb8af,893ca3c11aaad8f690132b77a26ae1e10a295c31733ec410606b1ac12da4ebb9,1204,1204,0.32
