session_id,case_id,ground_truth,distance,repeat_index,frame_count,usable_frame_count,decoded_frame_count,safe_frames,warning_frames,blocked_frames,clean_type_frames,nonclean_type_frames,current_first_verdict,majority_verdict,median_risk_verdict,median_risk_score,median_p_structural,p_structural_range,majority_detects_ground_truth
8b9a613ca6b3e3924885e45f,CVG-CLN-V03-M0-01,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0007060766220092773,0.00044476985931396484,True
259bced72dbd204123ec0340,CVG-CLN-V03-M1-02,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0006823539733886719,0.00032842159271240234,True
c63c14280c5707e2c9121ded,CVG-CLN-V03-M2-03,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0012416839599609375,0.0010730624198913574,True
7314138ce40ce25725f9d614,CVG-CLN-V03-M3-04,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0006818771362304688,0.0007761716842651367,True
e5883412d00b01ccee12a2bd,CVG-CLN-V03-M4-05,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.002014756202697754,0.008908450603485107,True
2f06e26ea3c86f03c9e7aaa9,CVG-CLN-V05-M0-09,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0017590522766113281,0.00044041872024536133,True
98734168ff366e2a42525a29,CVG-CLN-V05-M1-10,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0015130043029785156,0.0024448633193969727,True
205ddc290dd00bbe4288c76d,CVG-CLN-V05-M5-06,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0014368891716003418,0.0006287097930908203,True
fb71e166eb19922faa349879,CVG-CLN-V05-M6-07,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0009315609931945801,0.0006824731826782227,True
858b6bd8a20e0c17c70ead9b,CVG-CLN-V05-M7-08,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0008363723754882812,0.0006385445594787598,True
94b527566fb3811f88fde695,CVG-CLN-V10-M2-11,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0014800429344177246,0.000474393367767334,True
58bf303f699607e35b47b6c5,CVG-CLN-V10-M3-12,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0016010403633117676,0.0006363391876220703,True
edb4dc95d0d1b254d0a30fc8,CVG-CLN-V10-M4-13,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0011819005012512207,0.0008097290992736816,True
143423ba91e3914d680cd1d8,CVG-CLN-V10-M5-14,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.001883864402770996,0.0007389187812805176,True
b6c9a1f6c5bfb359ad4b8e16,CVG-CLN-V10-M6-15,clean,screen-80,1,5,5,4,5,0,0,5,0,safe,safe,safe,1.0,0.0009684562683105469,0.0005148053169250488,True
1f1767b1d86490d8bdc37466,CVG-CLN-V10-M7-16,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.0019515752792358398,0.00040417909622192383,True
a7ee6d0172bb2395d9fea3f1,CVG-TMP-V03-M0-01,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9979764223098755,0.0016661882400512695,True
80abb5f9651461eb316b11ac,CVG-TMP-V03-M1-02,tampered,screen-80,1,5,5,4,0,0,5,0,5,blocked,blocked,blocked,90.0,0.99921053647995,0.029449820518493652,True
2013e7cc2ff520cd57894847,CVG-TMP-V03-M2-03,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9977172613143921,0.004177570343017578,True
dd607cc49a796fc761a22ebe,CVG-TMP-V03-M3-04,tampered,screen-80,1,5,5,4,0,0,5,0,5,blocked,blocked,blocked,90.0,0.998109757900238,0.07126426696777344,True
e9aa390014333111f7a85482,CVG-TMP-V03-M4-05,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9940503239631653,0.010437548160552979,True
066cdbf1ba952a19a81c7048,CVG-TMP-V05-M0-09,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9996677041053772,0.00019890069961547852,True
99b7df19c75736a1da17c708,CVG-TMP-V05-M1-10,tampered,screen-80,1,5,5,2,0,0,5,0,5,blocked,blocked,blocked,90.0,0.999396026134491,0.0009542703628540039,True
ba91ea5c9a5a39cd470d66ef,CVG-TMP-V05-M5-06,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.999640703201294,0.00015014410018920898,True
3526b15a96383ceb02a5eeda,CVG-TMP-V05-M6-07,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9990608096122742,0.005324423313140869,True
0c2ff27a6e2664274efbf908,CVG-TMP-V05-M7-08,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9991040825843811,0.0014611482620239258,True
97bf47ef872bdc1a8b00678d,CVG-TMP-V10-M2-11,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9995168447494507,0.0011316537857055664,True
d61a161b1da26ccc7ce1eb68,CVG-TMP-V10-M3-12,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9987995028495789,0.0008416175842285156,True
9667bdd937c14e7736227104,CVG-TMP-V10-M4-13,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9992977976799011,0.0010905861854553223,True
91f097c43a1653879256ce39,CVG-TMP-V10-M5-14,tampered,screen-80,1,5,5,3,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9991171956062317,0.00029605627059936523,True
e29b8d8007e5c7b4a4c51e57,CVG-TMP-V10-M6-15,tampered,screen-80,1,5,5,3,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9997804164886475,0.0002651214599609375,True
13b56edc85b9cfc049ca0894,CVG-TMP-V10-M7-16,tampered,screen-80,1,5,5,1,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9994189143180847,0.0007053613662719727,True
